sector,asset_id,old_top_parent,new_top_parent,immediate_owner_also_changed
Coal Plant,G100000101457,E100000000660|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000660|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Coal Plant,G100000108122,E100000001262,E100000001262|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833|E100002016336|E100002021776,False
Coal Plant,G100000110510,E100000000839|E100000000845|E100000001471|E100000123261|E100001000330|E100001000348|E100001000400|E100001000901|E100001010442|E100001010595|E100001015587|E100001015833,E100000000839|E100000000845|E100000001471|E100000123261|E100001000330|E100001000348|E100001000400|E100001000901|E100001010442|E100001010595|E100001015587|E100001015833|E100002001974,False
Coal Plant,G100000100463,E100000121514|E100000123261|E100001000397|E100001000479|E100001010756|E100001010757|E100001015587|E100001016214|E100001016215,E100000121514|E100000123261|E100001000397|E100001000479|E100001000520|E100001010756|E100001010757|E100001015587|E100001016214|E100001016215,False
Coal Plant,G100000112739,E100000121238,E100000000960|E100000000962|E100000123261|E100001000730|E100001015587|E100002004828|E100002025041,False
Coal Plant,G100000109051,E100000001663|E100000123823|E100000125528|E100000125678|E100000125967|E100000125968|E100000125969|E100000132388,E100000000641|E100000000947|E100000000962|E100000001663|E100000123261|E100000123823|E100000125528|E100000125678|E100000125967|E100000125969|E100000132388|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001000730|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002004569|E100002011285|E100002022203|E100002025041,False
Coal Plant,G100000106544,E100000123261|E100001000397|E100001000516|E100001000519|E100001000520|E100001000521|E100001000522|E100001001119|E100001010033|E100001010034|E100001010035|E100001010036|E100001010037|E100001010147|E100001010148|E100001010823|E100001010824|E100001010825|E100001015587|E100001016565,E100000120686|E100000123261|E100001000397|E100001000520|E100001000522|E100001001118|E100001001119|E100001010037|E100001010823|E100001010824|E100001012692|E100001012693|E100001015587|E100001016652|E100002001974,False
Coal Plant,G100000114615,E100000001305|E100001000348|E100001000901|E100001010595|E100001010596|E100001010705|E100001010706|E100001010707|E100001014849|E100001015587|E100001015644|E100001015833,E100000001305|E100001000348|E100001010595|E100001015587|E100001015833,False
Coal Plant,G100000105837,E100000000339|E100001010063|E100001010064|E100001010591,E100000000018|E100000000339|E100000001534|E100000123261|E100000129050|E100000135826|E100000139852|E100000181249|E100001000348|E100001010063|E100001010064|E100001010427|E100001010428|E100001010429|E100001010595|E100001015587|E100001015833|E100001016380|E100001016390|E100002005438|E100002015130|E100002015131|E100002015132|E100002021743|E100002021744|E100002021760|E100002021813|E100002022039|E100002022843,False
Coal Plant,G100000102968,E100000000826|E100000001612|E100001001041,E100000000826|E100000001612|E100001001041|E100001015587,False
Coal Plant,G100000101506,E100000001937|E100001000083|E100001001127|E100001001128,E100000001937|E100001000083|E100001001127|E100001015587|E100002007599,False
Coal Plant,G100000101954,E100000000947|E100000000962|E100002004569,E100000000947|E100000000962|E100001015587|E100002004569,False
Coal Plant,G100000105184,E100000000706|E100001000411|E100001000412|E100001000413|E100001000414|E100001010643|E100001011264|E100001011265,E100000000706|E100000135826|E100001000348|E100001000411|E100001000412|E100001000413|E100001000414|E100001010595|E100001010643|E100001011264|E100001011265|E100001015587|E100001015833|E100002022970,False
Coal Plant,G100000114617,E100000000433|E100000000839|E100000000845|E100000001454|E100000123261|E100001000089|E100001000330|E100001000348|E100001010595|E100001014359|E100001015587|E100001015833,E100000000433|E100000000839|E100000000845|E100000001454|E100001000330|E100001000348|E100001010595|E100001015587|E100001015833,False
Coal Plant,G100000106925,E100000001309,E100000001309|E100000001534|E100000123261|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Coal Plant,G100000107920,E100000123261|E100001000558|E100001015587|E100001016340|E100001016341|E100001016342,E100000123261|E100001000558|E100001015587|E100001016340|E100001016341|E100001016342|E100002022376,False
Coal Plant,G100000100852,E100000000111|E100001000348|E100001010595|E100001015587|E100001015833|E100002000008,E100000000111|E100001000348|E100001010595|E100001014314|E100001015587|E100001015833,False
Coal Plant,G100000113091,E100000000649|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000649|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Coal Plant,G100000105708,E100000000882|E100000000893|E100000001358|E100000123261|E100001000198|E100001015587,E100000000882|E100000000893|E100000001358|E100000123261|E100001000198|E100001015587|E100002021869|E100002021870,False
Coal Plant,G100000106741,E100000000641|E100000123261|E100001000178|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016492|E100001016498,E100000000641|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Coal Plant,G100000102694,E100000131607,E100000131607|E100000132055,False
Coal Plant,G100000100749,E100000123261|E100001000404|E100001000753|E100001000857|E100001016419|E100001016421,E100000002078|E100000132388,False
Coal Plant,G100000114627,E100000000839|E100000000845|E100000000975|E100001000348|E100001010595|E100001015587|E100001015833|E100002007674,E100000000839|E100000000845|E100000000975|E100001000348|E100001010595|E100001015587|E100001015833,False
Coal Plant,G100000114342,E100000123261|E100000126498,E100000132388,False
Coal Plant,G100000100020,E100000000651|E100000000882|E100000000893|E100000001358|E100000002029|E100000121545|E100000123261|E100000133542|E100000134222|E100001000151|E100001000178|E100001000179|E100001000198|E100001000311|E100001000348|E100001000382|E100001000480|E100001010595|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001097,E100000000651|E100000000882|E100000000893|E100000001358|E100000002029|E100000121545|E100000123261|E100000133542|E100000134222|E100000136108|E100001000151|E100001000178|E100001000179|E100001000198|E100001000311|E100001000348|E100001000382|E100001000480|E100001000901|E100001010595|E100001010596|E100001010705|E100001010707|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001097|E100002001974|E100002011285|E100002021869|E100002021870|E100002022203,False
Coal Plant,G100000103728,E100000000407|E100001010813|E100001010814|E100001010815|E100001010816,E100000000407|E100001010813|E100001010814|E100001010815|E100001010816|E100001015587|E100002021278|E100002021786,False
Coal Plant,G100000105584,E100000000483|E100000120950|E100000121065,E100000000273|E100000000483|E100000001422|E100000120950|E100000121065,False
Coal Plant,G100000102959,E100000001309,E100000001309|E100000001534|E100000123261|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Coal Plant,G100000109637,E100000001305|E100001000348|E100001000901|E100001010595|E100001010596|E100001010705|E100001010706|E100001010707|E100001014849|E100001015587|E100001015644|E100001015833,E100000001305|E100001000348|E100001010595|E100001015587|E100001015833,False
Coal Plant,G100000102759,E100000001123|E100000001534|E100001000348|E100001010595|E100001015587|E100001015833,E100000001123|E100001000348|E100001010595|E100001015587|E100001015833|E100002023035,False
Coal Plant,G100000102472,E100000120686|E100000123261|E100001001118|E100001001119|E100001012692|E100001012693|E100001016652,E100000120686|E100000123261|E100001001118|E100001001119|E100001012692|E100001012693|E100001016652|E100002001974,False
Coal Plant,G100000103076,E100000000512|E100000123261|E100001015587|E100001016408,E100000000512|E100001015587|E100001016408,False
Coal Plant,G100000109988,E100000001940|E100000121405|E100000123261|E100001000397|E100001000520|E100001015587|E100001016173|E100001016174|E100001016175|E100001016176,E100000000528|E100000001940|E100000121405|E100000123261|E100001015587|E100001016173|E100001016174|E100001016175|E100001016176,False
Coal Plant,G100000107113,E100000123261|E100001000558|E100001015587|E100001016340|E100001016341|E100001016342,E100000123261|E100001000558|E100001015587|E100001016340|E100001016341|E100001016342|E100002022376,False
Coal Plant,G100000109994,E100000001210,E100000001210|E100001000348|E100001010595|E100001010596|E100001015587|E100001015832|E100001015833,False
Coal Plant,G100000114651,E100000000433|E100000000839|E100000000845|E100000001454|E100000123261|E100001000089|E100001000330|E100001000348|E100001010595|E100001014359|E100001015587|E100001015833,E100000000433|E100000000839|E100000000845|E100000001454|E100001000330|E100001000348|E100001010595|E100001015587|E100001015833,False
Coal Plant,G100000106426,E100000001305|E100000120009|E100001000348|E100001000901|E100001010595|E100001010596|E100001010705|E100001010706|E100001010707|E100001014849|E100001015587|E100001015644|E100001015833,E100000001305|E100001000348|E100001010595|E100001015587|E100001015833,False
Coal Plant,G100000105564,E100001011215,E100000123261|E100001011215,False
Coal Plant,G100000107104,E100000123261|E100001000558|E100001015587|E100001016340|E100001016341|E100001016342,E100000123261|E100001000558|E100001015587|E100001016340|E100001016341|E100001016342|E100002022376,False
Coal Plant,G100000101513,E100000121552|E100000123261|E100001011610,E100000121552|E100000123261|E100001011610|E100001015587,False
Coal Plant,G100000101232,E100000000176|E100000000481,E100000000176|E100000000481|E100001015587|E100002022215|E100002022216,False
Coal Plant,G100000113883,E100000000245,E100000000245|E100000125903|E100000132388|E100000180733|E100001000328|E100001015587|E100002022845,False
Coal Plant,G100000108685,E100000000826|E100000001612|E100001001041,E100000000826|E100000001612|E100001001041|E100001015587,False
Coal Plant,G100000109897,E100000002128|E100001000277,E100000002128|E100001000277|E100001015587,False
Coal Plant,G100000107058,E100000001193|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001193|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Coal Plant,G100000109061,E100000001663|E100000123823|E100000125528|E100000125678|E100000125967|E100000125968|E100000125969|E100000132388,E100000000641|E100000000947|E100000000962|E100000001663|E100000123261|E100000123823|E100000125528|E100000125678|E100000125967|E100000125969|E100000132388|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001000730|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002004569|E100002011285|E100002022203|E100002025041,False
Coal Plant,G100000101621,E100000001193|E100000002299|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833|E100002001974,E100000001193|E100000002299|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833|E100002001974,False
Coal Plant,G100000105955,E100000123261|E100001000404|E100001000753|E100001000857|E100001016419|E100001016421,E100000002078|E100000132388,False
Coal Plant,G100000100924,E100000000678|E100000120850|E100000131639|E100001011295,E100002005681,True
Coal Plant,G100000109665,E100000120521,E100000120164|E100000123261|E100000124626|E100000125520|E100000127962|E100000128088|E100000128090|E100000128539|E100000132388|E100001016250|E100001016335|E100002024533,False
Coal Plant,G100000103751,E100000123261|E100001000396|E100001000397|E100001000520|E100001015587,E100001000396|E100001000397|E100001015587,False
Coal Plant,G100000102332,E100000000050,E100000000050|E100001000348|E100001010234|E100001010595|E100001010596|E100001015587|E100001015833|E100002022282|E100002022283,False
Coal Plant,G100000100629,E100000120124,E100000120124|E100000123261,False
Coal Plant,G100000100328,E100001000348|E100001000641|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100001000348|E100001000641|E100001010595|E100001010596|E100001010597|E100001015587|E100001015833|E100002001974,False
