LEI,ISIN,domestic,equity_like,lei,name,hq,n_assets,lookthrough_assets
7LTWFZYICNSX8D621K86,DE000DH5AA23,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AA31,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AA49,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AA56,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AA64,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AA72,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AA80,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AA98,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAA6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAB4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAC2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAD0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAE8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAF5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAG3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAH1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAJ7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAK5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAL3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAM1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAN9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAP4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAQ2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAR0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAS8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAT6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAU4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAV2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAW0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAX8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAY6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AAZ3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AB06,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AB14,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AB22,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AB30,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AB48,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AB55,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AB63,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AB71,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AB89,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AB97,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABA4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABB2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABC0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABD8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABE6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABF3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABG1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABH9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABJ5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABK3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABL1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABM9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABN7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABP2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABQ0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABR8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABS6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABT4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABU2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABV0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABW8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABX6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABY4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ABZ1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AC05,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AC13,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AC21,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AC39,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AC47,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AC54,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AC62,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AC70,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AC88,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AC96,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACA2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACB0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACC8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACD6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACE4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACF1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACG9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACH7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACJ3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACK1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACL9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACM7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACN5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACP0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACQ8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACR6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACS4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACT2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACU0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACV8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACW6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACX4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACY2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ACZ9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AD04,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AD12,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AD20,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AD38,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AD46,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AD53,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AD61,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AD79,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AD87,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AD95,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADA0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADB8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADC6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADD4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADE2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADF9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADG7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADH5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADJ1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADK9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADL7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADM5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADN3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADP8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADQ6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADR4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADS2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADT0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADU8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADV6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADW4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADX2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADY0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5ADZ7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AE03,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AE11,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AE29,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AE37,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AE45,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AE52,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AE60,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AE78,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AE86,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AE94,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEA8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEB6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEC4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AED2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEE0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEF7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEG5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEH3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEJ9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEK7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEL5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEM3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEN1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEP6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEQ4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AER2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AES0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AET8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEU6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEV4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEW2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEX0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEY8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AEZ5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AF02,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AF10,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AF28,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AF36,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AF44,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AF51,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AF69,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AF77,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AF85,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AF93,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFA5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFB3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFC1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFD9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFE7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFF4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFG2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFH0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFJ6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFK4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFL2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFM0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFN8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFP3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFQ1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFR9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFS7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFT5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFU3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFV1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFW9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH5AFX7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
