subject,party,party_name,bucket,residual
E100002004187,E100002017580,Axioma Capital FZE,build-out,False
E100002015359,E100002001512,Adbri,build-out,False
E100000191110,E100001011300,Gazprom Neft,build-out,False
E100000125903,E100002022845,Hong Kong Exchanges and Clearing,build-out,False
E100002016682,E100002016684,Surya Kiran Investments,build-out,False
E100001011114,E100002022081,JERA Power Management Asia,build-out,False
E100000187294,E100002012052,Samarang Asset Management,build-out,False
E100001015522,E100001015599,Sunoco,build-out,False
E100002010216,E100000121182,RioZim,build-out,False
E100000127431,E100000124988,Longkou Mining Group,build-out,False
E100000131842,E100002010558,Newtron,build-out,False
E100001000168,E100002016059,MC Green Energy Fundo de Investimentos em Participações Multiestratégia,build-out,False
E100001014308,E100002020934,Neo Energy Upstream UK,build-out,False
E100000190361,E100000123261,natural person(s),build-out,True
E100001015315,E100001015587,small shareholder(s),build-out,True
E100002022394,E100002022397,Wren House Infrastructure Midstream Investments,build-out,False
E100001011842,E100000000394,Allianz,build-out,False
E100002015788,E100002015823,Holding Cementero Del Peru,build-out,False
E100000188879,E100000189062,Fondo de Garantía de Sustentabilidad - Anses,build-out,False
E100002019402,E100002019403,TriSummit Utilities,build-out,False
E100000001384,E100000123261,natural person(s),build-out,True
E100001000086,E100001014866,Government of China,build-out,False
E100000125323,E100000124275,Chongqing Fuling Energy Industry Group,build-out,False
E100002018780,E100000001006,Vitol,build-out,False
E100002015805,E100002017681,California Pledgeco,build-out,False
E100002018462,E100002018464,UCC Qazaqstan 3,build-out,False
E100002015750,E100001000293,Government of Turkmenistan,build-out,False
E100000127042,E100000123261,natural person(s),build-out,True
E100001000643,E100002011739,Saint Nicholas Investor Group,build-out,False
E100001014368,E100001015587,small shareholder(s),build-out,True
E100000002263,E100002016367,Greenidge Generation Holdings,build-out,False
E100002006217,E100002006219,Tengy Group,build-out,False
E100000190258,E100002025102,Brenergia Energias Renovaveis,build-out,False
E100001000402,E100002005522,Renaissance Technologies,build-out,False
E100002025248,E100002025253,BIP Chinook Holdco,build-out,False
E100001014939,E100000123261,natural person(s),build-out,True
E100002006348,E100001000932,Taiheiyo Cement,build-out,False
E100002006333,E100001000930,Siam Cement,build-out,False
E100001015564,E100001015566,Holborn Europa Raffinerie,build-out,False
E100000120451,E100002025177,Fazal Holdings,build-out,False
E100000121043,E100001015587,small shareholder(s),build-out,True
E100001014546,E100001014542,DT Midstream,build-out,False
E100002002885,E100001000520,Life Insurance Corporation of India,build-out,False
E100002006597,E100002006166,Siam City Cement,build-out,False
E100001014502,E100001000090,Ministry of Energy (Romania),build-out,False
E100002007004,E100002007005,Parficim,build-out,False
E100001010185,E100001010928,GIC,build-out,False
E100001015199,E100000132049,"Bangladesh Oil, Gas and Mineral",build-out,False
E100002015767,E100002015768,Balcem Group,build-out,False
E100002004502,E100002004503,Quiñenco,build-out,False
E100002008787,E100002000937,State of Massachusetts,build-out,False
E100000001251,E100001010595,The Vanguard Group,build-out,False
E100000131903,E100001013067,PT Deli Coal,build-out,False
E100002016795,E100002001974,member/employee owned,build-out,False
E100001000374,E100002003297,Harith InfraCo,build-out,False
E100001011665,E100002015889,American Capital Energy & Infrastructure,build-out,False
E100001015820,E100001015822,Pony Express and Tallgrass Development,build-out,False
E100001015852,E100000123261,natural person(s),build-out,True
E100002021584,E100002000815,Province of New Brunswick (Canada),build-out,False
E100002015275,E100002016943,Maire,build-out,False
E100002024948,E100000001275,PBF Energy,build-out,False
E100002016797,E100002016798,Province of Gipuzkoa,build-out,False
E100000001276,E100001015587,small shareholder(s),build-out,True
E100002009637,E100001000522,JSW Energy,build-out,False
E100002008401,E100002017128,The Powell Group,build-out,False
E100002018779,E100000000874,Rosneft,build-out,False
E100002006166,E100002006518,Sunrise Equity,build-out,False
E100001015878,E100001013161,Anadarko Petroleum,build-out,False
E100000121583,E100002017203,Kisco,build-out,False
E100002025008,E100000123261,natural person(s),build-out,True
E100000001210,E100001000348,BlackRock,build-out,False
E100001014712,E100001014714,Borealis Spain Parent,build-out,False
E100000190201,E100002025030,Limpebras Residuos,build-out,False
E100002004515,E100002022450,Xinjiang Guanghui Industry,build-out,False
E100002007052,E100001000571,Holcim,build-out,False
E100002016415,E100000123261,natural person(s),build-out,True
E100000002612,E100002024345,CalPeak Power,build-out,False
E100001015901,E100000123261,natural person(s),build-out,True
E100002015832,E100002015833,Specialized Developer of GK Kronverk,build-out,False
E100000151456,E100002017055,City of Holstebro,build-out,False
E100002016154,E100001000129,JFE Engineering,build-out,False
E100002016955,E100002024409,SoftBank Group,build-out,False
E100002015125,E100000132696,Grupo Pantaleón,build-out,False
E100000190299,E100002001974,member/employee owned,build-out,False
E100000190258,E100002025107,Minozzo Participacoes,build-out,False
E100002007389,E100000133656,Government of Namibia,build-out,False
E100002021981,E100000123261,natural person(s),build-out,True
E100002021813,E100001000348,BlackRock,build-out,False
E100001014346,E100001014345,Compañía General de Combustibles,build-out,False
E100002016952,E100001015587,small shareholder(s),build-out,True
E100000120943,E100000002078,Siberian Generating Company,build-out,False
E100002004503,E100002004504,Andsberg Inversiones,build-out,False
E100000003743,E100002016228,Lavoy Alliance,build-out,False
E100000190284,E100000000774,Yara International,build-out,False
E100002019385,E100001015587,small shareholder(s),build-out,True
E100002005503,E100000123261,natural person(s),build-out,True
E100002011910,E100001000296,Government of Nigeria,build-out,False
E100002018501,E100002018503,CE Generation,build-out,False
E100000134583,E100002016830,Sindicatum Sustainable Resources Management,build-out,False
E100000001165,E100000001143,ArcLight Capital Partners,build-out,False
E100000190289,E100002025112,Oleoplan S.A. Óleos Vegetais Planalto,build-out,False
E100001010627,E100001015587,small shareholder(s),build-out,True
E100000121294,E100002007805,Toshiba Energy Systems & Solutions,build-out,False
E100001014932,E100001015314,Kinder Morgan Texas Pipeline,build-out,False
E100000120829,E100001015587,small shareholder(s),build-out,True
E100001015883,E100000000746,Shell,build-out,False
E100002008741,E100000001103,DS Smith,build-out,False
E100002017214,E100001016206,Apollo Global Management,build-out,False
E100002021595,E100002021673,Acelen Comercio E Representacao Prod P Lavoura,build-out,False
E100000004332,E100000004333,Whitetower Holdings UK,build-out,False
E100002015205,E100002001974,member/employee owned,build-out,False
E100002006884,E100002006887,Khairat Abar Iraqiya,build-out,False
E100001011055,E100002021877,Rue la Boétie,build-out,False
E100002025174,E100000123261,natural person(s),build-out,True
E100002016257,E100001000381,Bank of Singapore,build-out,False
E100002016152,E100000000639,Idemitsu Kosan,build-out,False
E100001016088,E100002003008,AMF Fonder,build-out,False
E100000002812,E100002024411,Marco DM Holdings,build-out,False
E100001014605,E100002024995,KM Energy,build-out,False
E100002011956,E100000131519,Corsa Coal,build-out,False
E100002005661,E100000123261,natural person(s),build-out,True
E100001015353,E100000123261,natural person(s),build-out,True
E100001016256,E100002011285,Resonac Holdings,build-out,False
E100002004907,E100001015587,small shareholder(s),build-out,True
E100001011006,E100001000400,Glencore,build-out,False
E100000130720,E100002015328,Cartaban Nominees (Asing),build-out,False
E100002016591,E100001010928,GIC,build-out,False
E100000190324,E100000123261,natural person(s),build-out,True
E100002006270,E100002005996,Cementerie Aldo Barbetti,build-out,False
E100002016684,E100000121024,PT Indo Bharat Rayon,build-out,False
E100001015312,E100000136276,Flint Hills Resources,build-out,False
E100002009482,E100002012025,Enköpings Kommuns Moderbolag,build-out,False
E100002016810,E100002022034,Virtus Investment Partners,build-out,False
E100002015636,E100002016905,Ganges Securities,build-out,False
E100000125389,E100000125805,Chongqing Prison Administration Bureau,build-out,False
E100002016205,E100000123261,natural person(s),build-out,True
E100002015745,E100002015746,Minsur,build-out,False
E100002001982,E100000123261,natural person(s),build-out,True
E100002007449,E100002007451,UEB Group,build-out,False
E100002004362,E100002004363,Mapletree,build-out,False
E100002015348,E100002017029,DSP Small Cap Fund,build-out,False
E100002000075,E100002001974,member/employee owned,build-out,False
E100002011764,E100000000369,Stora Enso,build-out,False
E100000131842,E100002010559,Credit Suisse Holdings (Australia),build-out,False
E100002006592,E100002006598,Ambe Group,build-out,False
E100001000382,E100002001974,member/employee owned,build-out,False
E100002011955,E100000123261,natural person(s),build-out,True
E100002011727,E100000131722,JAZ Ventures,build-out,False
E100000132138,E100000123261,natural person(s),build-out,True
E100002016649,E100002017163,Yew Lee Holdings,build-out,False
E100002004935,E100002004826,Hyundai,build-out,False
E100002019760,E100002019762,Marubeni LNG Development,build-out,False
E100002016682,E100002016688,Union Bancaire Privee UBP,build-out,False
E100002016691,E100000123261,natural person(s),build-out,True
E100001015731,E100002017579,Williams Partners Operating,build-out,False
E100002006269,E100000123261,natural person(s),build-out,True
E100000126244,E100000130260,Coalfield Geology Bureau of Guizhou Province,build-out,False
E100000000764,E100000123261,natural person(s),build-out,True
E100000152756,E100002011917,Newton Investment Management,build-out,False
E100001010930,E100000123261,natural person(s),build-out,True
E100000127708,E100000127691,Shanxi Xiangning Coking Coal Group,build-out,False
E100002007079,E100000131034,Ceylon Steel,build-out,False
E100000190241,E100000001096,BP,build-out,False
E100000004048,E100001010560,NV Energy,build-out,False
E100002024698,E100002024699,GS Engineering & Construction,build-out,False
E100001016537,E100001016535,Altraso Ventures,build-out,False
E100001014781,E100000000376,Caisse des dépôts et consignations,build-out,False
E100002015155,E100001000408,Samruk-Energo,build-out,False
E100002017758,E100001000554,Seriti Resources Holdings,build-out,False
E100000000426,E100001015587,small shareholder(s),build-out,True
E100000132257,E100000123261,natural person(s),build-out,True
E100002016760,E100000120340,Doğanlar Yatırım Holding,build-out,False
E100000001177,E100001010595,The Vanguard Group,build-out,False
E100002006008,E100000000414,Heidelberg Materials,build-out,False
E100002014046,E100001000348,BlackRock,build-out,False
E100000190322,E100000001096,BP,build-out,False
E100001011666,E100002015890,Africa Infrastructure Investment Fund 2 Power Holdings,build-out,False
E100000120887,E100002002847,Rio Tinto,build-out,False
E100002007159,E100002007162,Global 2332,build-out,False
E100001015264,E100000123261,natural person(s),build-out,True
E100001015934,E100002022301,Redeia Corporación,build-out,False
E100001015218,E100002019647,Energy Investments,build-out,False
E100000004126,E100002016085,CDIB Capital Group,build-out,False
E100002017259,E100002017260,Central Bank of Libya,build-out,False
E100002005555,E100000123261,natural person(s),build-out,True
E100002006652,E100002006655,C H Hall Trustees,build-out,False
E100001016316,E100001012200,CFL Participações,build-out,False
E100001014300,E100000001282,Phillips 66,build-out,False
E100002022908,E100001010595,The Vanguard Group,build-out,False
E100001001419,E100002017782,Colmac Sunnyside,build-out,False
E100000003952,E100000123261,natural person(s),build-out,True
