entity_id,coal_mw,gas_mw,bio_mw,vintage,blank_rule,name,fossil_mw,thermal_mw,fossil_share,coal_share
E100000001534,266.12,161.19,0.0,March 2025,zero,JPMorgan Chase & Co,427.31,427.31,1.0,0.6227797149610353
E100000001551,395.0,0.0,0.0,March 2025,zero,Zespół Elektrociepłowni Wrocławskich Kogeneracja,395.0,395.0,1.0,1.0
E100000001558,0.0,0.0,27.22,March 2025,zero,LX International,0.0,27.22,0.0,
E100000001576,0.0,615.0,0.0,March 2025,zero,MVM Balance,615.0,615.0,1.0,0.0
E100000001597,93.17,135.28,0.0,March 2025,zero,Newmont,228.45,228.45,1.0,0.4078354125629241
E100000001607,0.0,107.68,638.14,March 2025,zero,Ørsted,107.68,745.8199999999999,0.14437800005363227,0.0
E100000001627,0.0,35.0,0.0,March 2025,zero,Petrokemija,35.0,35.0,1.0,0.0
E100000001636,1686.23,4987.4,0.0,March 2025,zero,RATCH Group,6673.629999999999,6673.629999999999,1.0,0.25267058557336863
E100000001645,9526.95,0.0,0.0,March 2025,zero,SDIC Power Holdings,9526.95,9526.95,1.0,1.0
E100000001647,0.0,3267.96,0.0,March 2025,zero,SK,3267.96,3267.96,1.0,0.0
E100000001651,0.0,120.31,0.0,March 2025,zero,SSAB,120.31,120.31,1.0,0.0
E100000001654,0.0,74.4,283.0,March 2025,zero,Sappi,74.4,357.4,0.20817011751538894,0.0
E100000001667,6422.93,7056.51,375.21,March 2025,zero,Shenzhen Energy Group,13479.44,13854.65,0.9729181177438623,0.47649828182773174
E100000001688,550.0,0.0,24.5,March 2025,zero,Sumitomo Chemical,550.0,574.5,0.9573542210617929,1.0
E100000001734,0.0,991.5,0.0,March 2025,zero,Westlake,991.5,991.5,1.0,0.0
E100000001745,474.0,0.0,100.0,March 2025,zero,Zespół Elektrowni Pątnów Adamów Konin,474.0,574.0,0.8257839721254355,1.0
E100000001757,0.0,585.0,0.0,March 2025,zero,Aluar Aluminio Argentino,585.0,585.0,1.0,0.0
E100000001758,0.0,5890.61,0.0,March 2025,zero,Central Puerto,5890.61,5890.61,1.0,0.0
E100000001763,0.0,3691.52,0.0,March 2025,zero,Pampa Energia,3691.52,3691.52,1.0,0.0
E100000001768,0.0,362.2,0.0,March 2025,zero,APA Group,362.2,362.2,1.0,0.0
E100000001770,0.0,299.25,0.0,March 2025,zero,Energy World,299.25,299.25,1.0,0.0
E100000001801,0.0,533.0,0.0,March 2025,zero,Grupo Neoenergia,533.0,533.0,1.0,0.0
E100000001817,0.0,110.0,0.0,March 2025,zero,Algoma Steel Group,110.0,110.0,1.0,0.0
E100000001824,0.0,170.0,0.0,March 2025,zero,MEG Energy,170.0,170.0,1.0,0.0
E100000001827,347.2,640.76,0.0,March 2025,zero,Northland Power,987.96,987.96,1.0,0.35143123203368554
E100000001830,0.0,2706.34,0.0,March 2025,zero,TransAlta,2706.34,2706.34,1.0,0.0
E100000001870,1260.0,6719.33,0.0,March 2025,zero,Electricité de France,7979.33,7979.33,1.0,0.15790799478151674
E100000001873,0.0,130.0,0.0,March 2025,zero,Mercedes-Benz Group,130.0,130.0,1.0,0.0
E100000001880,0.0,84.0,0.0,March 2025,zero,Henkel,84.0,84.0,1.0,0.0
E100000001885,0.0,379.0,0.0,March 2025,zero,K+S,379.0,379.0,1.0,0.0
E100000001895,0.0,1338.0,0.0,March 2025,zero,Siemens Energy,1338.0,1338.0,1.0,0.0
E100000001905,0.0,238.0,0.0,March 2025,zero,Wacker Chemie,238.0,238.0,1.0,0.0
E100000001917,0.0,140.85,0.0,March 2025,zero,Hindustan Petroleum,140.85,140.85,1.0,0.0
E100000001918,0.0,714.4,0.0,March 2025,zero,Indian Oil Corporation,714.4,714.4,1.0,0.0
E100000001919,2064.0,58.0,0.0,March 2025,zero,KSK Energy Ventures,2122.0,2122.0,1.0,0.9726672950047125
E100000001924,0.0,77.5,0.0,March 2025,zero,Maruti Suzuki India,77.5,77.5,1.0,0.0
E100000001926,57025.0,6235.82,0.0,March 2025,zero,NTPC,63260.82,63260.82,1.0,0.9014268231110504
E100000001937,500.0,705.0,0.0,March 2025,zero,Reliance Infrastructure,1205.0,1205.0,1.0,0.4149377593360996
E100000001940,6344.5,234.0,0.0,March 2025,zero,Tata Power Company,6578.5,6578.5,1.0,0.9644295812115223
E100000001941,362.0,2732.0,0.0,March 2025,zero,Torrent Power,3094.0,3094.0,1.0,0.11700064641241112
E100000001942,0.0,50.0,0.0,March 2025,zero,UPL,50.0,50.0,1.0,0.0
E100000001943,0.0,500.0,0.0,March 2025,zero,PT AKR Corporindo,500.0,500.0,1.0,0.0
E100000001946,280.0,864.0,0.0,March 2025,zero,PT Cikarang Listrindo,1144.0,1144.0,1.0,0.24475524475524477
E100000001975,0.0,17.6,0.0,March 2025,zero,Avio,17.6,17.6,1.0,0.0
E100000001977,0.0,99.0,0.0,March 2025,zero,ERG,99.0,99.0,1.0,0.0
E100000001982,3551.0,5000.27,0.0,March 2025,zero,The Chugoku Electric Power,8551.27,8551.27,1.0,0.4152599555387679
E100000001983,0.0,796.4,0.0,March 2025,zero,East Japan Railway,796.4,796.4,1.0,0.0
E100000001984,0.0,218.8,0.0,March 2025,zero,Hitachi Zosen,218.8,218.8,1.0,0.0
E100000001985,1900.0,2367.4,0.0,March 2025,zero,Hokkaido Electric Power,4267.4,4267.4,1.0,0.4452359750667854
E100000001986,2900.0,1664.7,0.0,March 2025,zero,Hokuriku Electric Power,4564.7,4564.7,1.0,0.6353100970490941
E100000001989,0.0,398.0,0.0,March 2025,zero,Kawasaki Heavy Industries,398.0,398.0,1.0,0.0
E100000002000,0.0,176.9,0.0,March 2025,zero,Kenya Electricity Generating Company,176.9,176.9,1.0,0.0
E100000002037,0.0,587.0,0.0,March 2025,zero,Contact Energy,587.0,587.0,1.0,0.0
E100000002038,750.0,454.0,0.0,March 2025,zero,Genesis Energy,1204.0,1204.0,1.0,0.6229235880398671
E100000002054,951.39,1494.4,0.0,March 2025,zero,Hub Power Company,2445.79,2445.79,1.0,0.3889908782029528
E100000002056,0.0,1066.0,0.0,March 2025,zero,Kot Addu Power,1066.0,1066.0,1.0,0.0
E100000002067,0.0,200.0,0.0,March 2025,zero,Romgaz,200.0,200.0,1.0,0.0
E100000002080,0.0,300.0,0.0,March 2025,zero,Magnitogorskiy Metallurgicheskiy Kombinat,300.0,300.0,1.0,0.0
E100000002081,0.0,12229.0,0.0,March 2025,zero,Mosenergo,12229.0,12229.0,1.0,0.0
E100000002083,0.0,450.0,0.0,March 2025,zero,Kurgan Generating Company,450.0,450.0,1.0,0.0
E100000002087,4038.0,11834.0,0.0,March 2025,zero,OGK-2,15872.0,15872.0,1.0,0.2544102822580645
E100000002088,0.0,445.0,0.0,March 2025,zero,Severstal,445.0,445.0,1.0,0.0
E100000002094,0.0,106.8,0.0,March 2025,zero,Saudi Cement,106.8,106.8,1.0,0.0
E100000002096,0.0,161.0,0.0,March 2025,zero,Yamama Saudi Cement,161.0,161.0,1.0,0.0
E100000002130,975.72,3335.86,0.0,March 2025,zero,Electricity Generating,4311.58,4311.58,1.0,0.2263021908441917
E100000002134,0.0,356.98,0.0,March 2025,zero,Thai Oil,356.98,356.98,1.0,0.0
E100000002135,0.0,230.9,0.0,March 2025,zero,WHA Utilities and Power,230.9,230.9,1.0,0.0
E100000002141,0.0,904.0,0.0,March 2025,zero,Akenerji Elektrik Üretim,904.0,904.0,1.0,0.0
E100000002158,0.0,11914.7,0.0,March 2025,zero,Dubai Electricity and Water Authority,11914.7,11914.7,1.0,0.0
E100000002162,0.0,300.0,0.0,March 2025,zero,Atlantica Sustainable Infrastructure,300.0,300.0,1.0,0.0
E100000002169,810.9,116.0,73.0,March 2025,zero,ALLETE,926.9,999.9,0.926992699269927,0.8748516560578271
E100000002180,233.4,515.0,51.0,March 2025,zero,Avista,748.4,799.4,0.9362021516137102,0.311865312667023
E100000002305,311.2,2090.6,0.0,March 2025,zero,Portland General Electric,2401.7999999999997,2401.7999999999997,1.0,0.12956948954950454
E100000002326,0.0,134.0,0.0,March 2025,zero,SunCoke Energy,134.0,134.0,1.0,0.0
E100000002328,4686.6,2664.6,0.0,March 2025,zero,Talen Energy,7351.200000000001,7351.200000000001,1.0,0.6375285667646099
E100000002364,0.0,456.0,0.0,March 2025,zero,Barka Water and Power Company,456.0,456.0,1.0,0.0
E100000002409,100.0,45.0,0.0,March 2025,zero,Aksa Akrilik Kimya Sanayii,145.0,145.0,1.0,0.6896551724137931
E100000002411,270.0,1989.43,0.0,March 2025,zero,Aksa Enerji Uretim,2259.4300000000003,2259.4300000000003,1.0,0.11949916571878746
E100000002412,0.0,766.0,0.0,March 2025,zero,Al Batinah Power Company,766.0,766.0,1.0,0.0
E100000002414,0.0,285.0,0.0,March 2025,zero,Al Kamil Power Company,285.0,285.0,1.0,0.0
E100000002415,0.0,766.0,0.0,March 2025,zero,Al Suwadi Power Company,766.0,766.0,1.0,0.0
E100000002435,0.0,3245.9,0.0,March 2025,zero,Aluminium Bahrain,3245.9,3245.9,1.0,0.0
E100000002474,0.0,23.0,0.0,March 2025,zero,AstraZeneca,23.0,23.0,1.0,0.0
E100000002579,0.0,1691.0,0.0,March 2025,zero,China General Nuclear Power New Energy Holdings,1691.0,1691.0,1.0,0.0
E100000002718,0.0,828.0,0.0,March 2025,zero,Clearway Energy,828.0,828.0,1.0,0.0
E100000002727,350.0,1507.75,0.0,March 2025,zero,Colbun,1857.75,1857.75,1.0,0.18839994617144395
E100000002867,1064.0,639.0,0.0,March 2025,zero,ENGIE Energía Chile,1703.0,1703.0,1.0,0.6247798003523194
E100000002868,0.0,2259.0,0.0,March 2025,zero,ENGIE Energía Perú,2259.0,2259.0,1.0,0.0
E100000002882,1244.0,2930.0,0.0,March 2025,zero,EVNGENCO 3,4174.0,4174.0,1.0,0.29803545759463346
E100000002892,0.0,0.0,35.0,March 2025,zero,Ecopetrol,0.0,35.0,0.0,
E100000002899,0.0,6873.0,0.0,March 2025,zero,Edison,6873.0,6873.0,1.0,0.0
E100000002934,0.0,190.0,0.0,March 2025,zero,Empresa Metropolitana de Águas e Energia,190.0,190.0,1.0,0.0
E100000002936,0.0,1956.0,0.0,March 2025,zero,Enel Generación Chile,1956.0,1956.0,1.0,0.0
E100000002937,0.0,978.7,0.0,March 2025,zero,Enel Generación Perú,978.7,978.7,1.0,0.0
E100000002938,0.0,360.8,0.0,March 2025,zero,Enel Generación Piura,360.8,360.8,1.0,0.0
E100000002976,0.0,227.0,0.0,March 2025,zero,Engro Powergen Qadirpur,227.0,227.0,1.0,0.0
E100000003385,0.0,3155.2,0.0,March 2025,zero,K-Electric,3155.2,3155.2,1.0,0.0
E100000003424,0.0,97.58,0.0,March 2025,zero,Khulna Power Company,97.58,97.58,1.0,0.0
E100000003435,0.0,120.0,0.0,March 2025,zero,Kohinoor Energy,120.0,120.0,1.0,0.0
E100000003440,0.0,2274.6,0.0,March 2025,zero,Korea District Heating,2274.6,2274.6,1.0,0.0
E100000003476,0.0,326.0,0.0,March 2025,zero,Lalpir Power,326.0,326.0,1.0,0.0
E100000003527,4940.0,2384.72,0.0,March 2025,zero,Malakoff Corporation,7324.719999999999,7324.719999999999,1.0,0.6744285105778788
E100000003609,0.0,50.0,0.0,March 2025,zero,NET Power,50.0,50.0,1.0,0.0
E100000003655,0.0,185.9,0.0,March 2025,zero,Nishat Chunian Power,185.9,185.9,1.0,0.0
E100000003676,0.0,620.0,0.0,March 2025,zero,Novolipetsk Steel,620.0,620.0,1.0,0.0
E100000003683,0.0,4193.3,0.0,March 2025,zero,OPC Energy,4193.3,4193.3,1.0,0.0
E100000003694,752.0,1040.0,0.0,March 2025,zero,Okinawa Electric Power,1792.0,1792.0,1.0,0.41964285714285715
E100000003742,153.0,3646.0,0.0,March 2025,zero,Territorial Generating Company No 1,3799.0,3799.0,1.0,0.04027375625164517
E100000003747,0.0,495.0,0.0,March 2025,zero,Nizhnekamskneftekhim,495.0,495.0,1.0,0.0
E100000003757,0.0,82.0,0.0,March 2025,zero,PT Indocement Tunggal Prakarsa,82.0,82.0,1.0,0.0
E100000003772,0.0,365.0,0.0,March 2025,zero,Pakgen Power,365.0,365.0,1.0,0.0
E100000003809,3600.0,0.0,0.0,March 2025,zero,PetroVietnam Power Corporation,3600.0,3600.0,1.0,1.0
E100000003816,0.0,2000.0,0.0,March 2025,zero,Phoenix Power Company,2000.0,2000.0,1.0,0.0
E100000003831,0.0,1974.0,0.0,March 2025,zero,Power and Water Utility Company for Jubail and Yanbu,1974.0,1974.0,1.0,0.0
E100000003950,0.0,202.7,0.0,March 2025,zero,Ratch Pathana Energy,202.7,202.7,1.0,0.0
E100000003966,0.0,636.0,0.0,March 2025,zero,Saras,636.0,636.0,1.0,0.0
E100000003994,0.0,1632.0,0.0,March 2025,zero,Shamal Az Zour Al Oula Power and Water Company,1632.0,1632.0,1.0,0.0
E100000004032,0.0,929.5,0.0,March 2025,zero,Shikun & Binui Energy,929.5,929.5,1.0,0.0
E100000004057,0.0,181.3,0.0,March 2025,zero,Sociedad Minera Cerro Verde,181.3,181.3,1.0,0.0
E100000004062,0.0,597.0,0.0,March 2025,zero,Sohar Power Company,597.0,597.0,1.0,0.0
E100000004212,0.0,1075.0,0.0,March 2025,zero,thyssenkrupp,1075.0,1075.0,1.0,0.0
E100000004280,0.0,54.9,0.0,March 2025,zero,United Wagon Company,54.9,54.9,1.0,0.0
E100000004388,0.0,223.2,0.0,March 2025,zero,Zorlu Enerji Elektrik Uretim,223.2,223.2,1.0,0.0
E100000120009,726.3,643.0,0.0,March 2025,zero,AES Andes,1369.3,1369.3,1.0,0.5304170013875703
E100000120035,0.0,0.0,109.0,March 2025,zero,Air Water,0.0,109.0,0.0,
E100000120070,33.0,0.0,0.0,March 2025,zero,The Andhra Sugars,33.0,33.0,1.0,1.0
E100000120102,84.0,0.0,0.0,March 2025,zero,Atul,84.0,84.0,1.0,1.0
E100000120130,100.0,0.0,0.0,March 2025,zero,Ballarpur Industries,100.0,100.0,1.0,1.0
E100000120243,0.0,0.0,0.0,March 2025,zero,China Hongqiao Group,0.0,0.0,,
E100000120295,0.0,0.0,54.06,March 2025,zero,DCM Shriram,0.0,54.06,0.0,
E100000120297,141.0,0.0,0.0,March 2025,zero,DCM Shriram Industries,141.0,141.0,1.0,1.0
E100000120300,60.0,0.0,0.0,March 2025,zero,DG Khan Cement,60.0,60.0,1.0,1.0
E100000120309,356.0,0.0,63.0,March 2025,zero,Daio Paper,356.0,419.0,0.8496420047732697,1.0
E100000120388,81.5,0.0,0.0,March 2025,zero,Elektrocieplownia Bedzin,81.5,81.5,1.0,1.0
E100000120419,0.0,0.0,111.35,March 2025,zero,Engie Brasil Energia,0.0,111.35,0.0,
E100000120426,0.0,230.18,0.0,March 2025,zero,Eramet,230.18,230.18,1.0,0.0
E100000120453,118.0,0.0,0.0,March 2025,zero,Fauji Fertilizer Bin Qasim,118.0,118.0,1.0,1.0
E100000120454,0.0,0.0,0.0,March 2025,zero,Filinvest Development,0.0,0.0,,
E100000120477,38.88,0.0,0.0,March 2025,zero,GSD Holding,38.88,38.88,1.0,1.0
E100000120517,120.0,0.0,0.0,March 2025,zero,Grasim Industries,120.0,120.0,1.0,1.0
E100000120520,92.0,0.0,0.0,March 2025,zero,Grupa Azoty,92.0,92.0,1.0,1.0
E100000120541,0.0,0.0,0.0,March 2025,zero,Hanwha,0.0,0.0,,
E100000120560,2983.2,0.0,0.0,March 2025,zero,Hindalco Industries,2983.2,2983.2,1.0,1.0
E100000120561,474.0,0.0,0.0,March 2025,zero,Hindustan Zinc,474.0,474.0,1.0,1.0
E100000120567,56.0,0.0,0.0,March 2025,zero,Hiroshima Gas,56.0,56.0,1.0,1.0
E100000120600,40.0,0.0,0.0,March 2025,zero,ISMT,40.0,40.0,1.0,1.0
E100000120611,316.8,0.0,0.0,March 2025,zero,PT Indika Energy,316.8,316.8,1.0,1.0
E100000120621,0.0,41.0,0.0,March 2025,zero,Indorama Ventures,41.0,41.0,1.0,0.0
E100000120639,112.0,0.0,0.0,March 2025,zero,Itochu ENEX,112.0,112.0,1.0,1.0
E100000120645,89.52,0.0,0.0,March 2025,zero,JAKS Resources,89.52,89.52,1.0,1.0
E100000120648,55.0,0.0,0.0,March 2025,zero,JK Paper,55.0,55.0,1.0,1.0
E100000120663,0.0,130.0,0.0,March 2025,zero,PT Kawasan Industri Jababeka,130.0,130.0,1.0,0.0
E100000120672,55.0,0.0,0.0,March 2025,zero,Jayaswal Neco Industries,55.0,55.0,1.0,1.0
E100000120686,250.0,0.0,0.0,March 2025,zero,Jindal Stainless,250.0,250.0,1.0,1.0
E100000120748,264.0,0.0,0.0,March 2025,zero,Kumho Petrochemical,264.0,264.0,1.0,1.0
E100000120749,45.0,0.0,0.0,March 2025,zero,Kureha,45.0,45.0,1.0,1.0
E100000120765,1400.0,0.0,0.0,March 2025,zero,Larsen & Toubro,1400.0,1400.0,1.0,1.0
E100000120767,0.0,0.0,0.0,March 2025,zero,Lee & Man Paper Manufacturing,0.0,0.0,,
E100000120776,60.0,0.0,0.0,March 2025,zero,Lotte Chemical,60.0,60.0,1.0,1.0
E100000120779,0.0,0.0,0.0,March 2025,zero,Lucky Cement,0.0,0.0,,
E100000120818,0.0,0.0,0.0,March 2025,zero,Maple Leaf Cement Factory,0.0,0.0,,
E100000120830,17.2,0.0,0.0,March 2025,zero,Mazda Motor,17.2,17.2,1.0,1.0
E100000120836,15.42,0.0,0.0,March 2025,zero,Meiko Trans,15.42,15.42,1.0,1.0
E100000120855,106.8,0.0,0.0,March 2025,zero,Mitsubishi Electric,106.8,106.8,1.0,1.0
E100000120856,115.0,0.0,0.0,March 2025,zero,Mitsubishi Materials,115.0,115.0,1.0,1.0
E100000120868,151.0,0.0,0.0,March 2025,zero,JSW Ispat Special Products,151.0,151.0,1.0,1.0
E100000120871,374.4,0.0,0.0,March 2025,zero,Mudajaya Group,374.4,374.4,1.0,1.0
E100000120926,608.0,0.0,0.0,March 2025,zero,Nickel Industries,608.0,608.0,1.0,1.0
E100000120931,428.8,0.0,172.65,March 2025,zero,Nippon Paper Industries,428.8,601.45,0.7129437193449164,1.0
E100000120945,0.0,0.0,0.0,March 2025,zero,OCI Holdings,0.0,0.0,,
E100000120948,714.0,0.0,0.0,March 2025,zero,OPG Power Ventures,714.0,714.0,1.0,1.0
E100000120972,142.32,0.0,0.0,March 2025,zero,ORIX,142.32,142.32,1.0,1.0
E100000120975,110.0,0.0,0.0,March 2025,zero,Oswal Greentech,110.0,110.0,1.0,1.0
E100000120990,60.0,0.0,0.0,March 2025,zero,PT Aneka Tambang,60.0,60.0,1.0,1.0
E100000121006,60.0,0.0,0.0,March 2025,zero,PT Cemindo Gemilang,60.0,60.0,1.0,1.0
E100000121011,55.0,0.0,0.0,March 2025,zero,PT Fajar Surya Wisesa,55.0,55.0,1.0,1.0
E100000121022,755.0,0.0,0.0,March 2025,zero,PT Indah Kiat Pulp & Paper,755.0,755.0,1.0,1.0
E100000121030,99.0,0.0,0.0,March 2025,zero,PT Intraco Penta,99.0,99.0,1.0,1.0
E100000121051,230.0,0.0,0.0,March 2025,zero,PT Pabrik Kertas Tjiwi Kimia,230.0,230.0,1.0,1.0
E100000121067,69.97,0.0,0.0,March 2025,zero,PT Semen Indonesia (Persero),69.97,69.97,1.0,1.0
E100000121080,34.2,0.0,0.0,March 2025,zero,PT Trimegah Bangun Persada,34.2,34.2,1.0,1.0
E100000121115,140.0,0.0,0.0,March 2025,zero,Petron,140.0,140.0,1.0,1.0
E100000121116,1040.0,0.0,0.0,March 2025,zero,Pha Lai Thermal Power,1040.0,1040.0,1.0,1.0
E100000121137,162.5,0.0,0.0,March 2025,zero,Prakash Industries,162.5,162.5,1.0,1.0
E100000121138,11.25,0.0,0.0,March 2025,zero,Press Metal Aluminium Holdings,11.25,11.25,1.0,1.0
E100000121168,2700.0,0.0,0.0,March 2025,zero,RattanIndia Power,2700.0,2700.0,1.0,1.0
E100000121175,312.0,0.0,0.0,March 2025,zero,Reliance Industries,312.0,312.0,1.0,1.0
E100000121176,37.8,0.0,40.53,March 2025,zero,Rengo,37.8,78.33,0.48257372654155495,1.0
E100000121206,361.0,0.0,65.58,March 2025,zero,SGC Energy,361.0,426.58,0.846265647709691,1.0
E100000121235,120.0,225.0,0.0,March 2025,zero,Sakhalinenergo,345.0,345.0,1.0,0.34782608695652173
E100000121255,15.42,0.0,0.0,March 2025,zero,Seika,15.42,15.42,1.0,1.0
E100000121261,900.0,0.0,0.0,March 2025,zero,Semirara Mining and Power,900.0,900.0,1.0,1.0
E100000121281,300.0,0.0,0.0,March 2025,zero,Shree Cement,300.0,300.0,1.0,1.0
E100000121304,40.0,0.0,0.0,March 2025,zero,Sitara Chemical Industries,40.0,40.0,1.0,1.0
E100000121352,224.5,0.0,0.0,March 2025,zero,Sumitomo Osaka Cement,224.5,224.5,1.0,1.0
E100000121372,2056.0,0.0,0.0,March 2025,zero,TAQA Morocco,2056.0,2056.0,1.0,1.0
E100000121375,785.4,0.0,0.0,March 2025,zero,Taiwan Cement,785.4,785.4,1.0,1.0
E100000121391,150.0,0.0,160.0,March 2025,zero,TPI Polene Power,150.0,310.0,0.4838709677419355,1.0
E100000121400,40.0,0.0,0.0,March 2025,zero,Tamil Nadu Newsprint & Papers,40.0,40.0,1.0,1.0
E100000121429,0.0,0.0,0.0,March 2025,zero,Terra Mauricia,0.0,0.0,,
E100000121434,85.8,0.0,0.0,March 2025,zero,Thal,85.8,85.8,1.0,1.0
E100000121461,0.0,0.0,50.0,March 2025,zero,Toshiba,0.0,50.0,0.0,
E100000121462,630.0,0.0,0.0,March 2025,zero,Tosoh,630.0,630.0,1.0,1.0
E100000121478,70.0,0.0,0.0,March 2025,zero,Tulsyan NEC,70.0,70.0,1.0,1.0
E100000121484,353.2,0.0,0.0,March 2025,zero,UBE,353.2,353.2,1.0,1.0
E100000121528,60.0,0.0,0.0,March 2025,zero,Vinaconex,60.0,60.0,1.0,1.0
E100000121535,190.38,0.0,0.0,March 2025,zero,Walsin Lihwa,190.38,190.38,1.0,1.0
E100000121552,50.0,0.0,0.0,March 2025,zero,YFY,50.0,50.0,1.0,1.0
E100000121564,554.0,0.0,0.0,March 2025,zero,Yuzhno-Kuzbasskaya GRES,554.0,554.0,1.0,1.0
E100000121583,95.36,0.0,96.95,March 2025,zero,eRex,95.36,192.31,0.4958660496074047,1.0
E100000121588,330.0,0.0,0.0,March 2025,zero,Çan2 Termik,330.0,330.0,1.0,1.0
E100000121604,370.0,0.0,0.0,March 2025,zero,İzdemir Enerji Elektrik Üretim,370.0,370.0,1.0,1.0
E100000122257,1307.0,0.0,0.0,March 2025,zero,Inner Mongolia Junzheng Energy & Chemical Group,1307.0,1307.0,1.0,1.0
E100000122571,1812.85,850.0,3.24,March 2025,zero,Baoshan Iron & Steel,2662.85,2666.0899999999997,0.9987847371994194,0.6807931351747188
E100000123215,0.0,279.0,0.0,March 2025,zero,Xinyu Iron & Steel,279.0,279.0,1.0,0.0
E100000123366,2376.94,0.0,0.0,March 2025,zero,Yankuang Energy Group,2376.94,2376.94,1.0,1.0
E100000123560,277.0,0.0,42.0,March 2025,zero,Shanying International Holdings,277.0,319.0,0.8683385579937304,1.0
E100000123737,0.0,93.5,0.0,March 2025,zero,Maanshan Iron & Steel,93.5,93.5,1.0,0.0
E100000123791,27.0,0.0,27.0,March 2025,zero,Tongyu Heavy Industry,27.0,54.0,0.5,1.0
E100000123957,1767.07,0.0,0.0,March 2025,zero,TBEA,1767.07,1767.07,1.0,1.0
